league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2223,2023-01-02 Wigan Athletic-Hull City,Championship,26,Mon,2023-01-02,15:00,Wigan Athletic,1–4,Hull City,12522,The DW Stadium,Geoff Eltringham,/en/matches/f0bda157/Wigan-Athletic-Hull-City-January-2-2023-Championship,,f0bda157
ENG-Championship,2223,2023-01-14 Bristol City-Birmingham City,Championship,27,Sat,2023-01-14,15:00,Bristol City,4–2,Birmingham City,21489,Ashton Gate Stadium,John Busby,/en/matches/255d6712/Bristol-City-Birmingham-City-January-14-2023-Championship,,255d6712
ENG-Championship,2223,2023-01-14 Burnley-Coventry City,Championship,27,Sat,2023-01-14,15:00,Burnley,1–0,Coventry City,21290,Turf Moor,David Webb,/en/matches/02915267/Burnley-Coventry-City-January-14-2023-Championship,,02915267
ENG-Championship,2223,2023-01-14 Cardiff City-Wigan Athletic,Championship,27,Sat,2023-01-14,15:00,Cardiff City,1–1,Wigan Athletic,18041,Cardiff City Stadium,Jeremy Simpson,/en/matches/f769b6b6/Cardiff-City-Wigan-Athletic-January-14-2023-Championship,,f769b6b6
ENG-Championship,2223,2023-01-14 Hull City-Huddersfield Town,Championship,27,Sat,2023-01-14,15:00,Hull City,1–1,Huddersfield Town,17928,MKM Stadium,Thomas Bramall,/en/matches/b04af347/Hull-City-Huddersfield-Town-January-14-2023-Championship,,b04af347
ENG-Championship,2223,2023-01-14 Luton Town-West Brom,Championship,27,Sat,2023-01-14,15:00,Luton Town,2–3,West Brom,10069,Kenilworth Road Stadium,Joshua Smith,/en/matches/dc3932e1/Luton-Town-West-Bromwich-Albion-January-14-2023-Championship,,dc3932e1
ENG-Championship,2223,2023-01-14 Middlesbrough-Millwall,Championship,27,Sat,2023-01-14,15:00,Middlesbrough,1–0,Millwall,24614,Riverside Stadium,Matt Donohue,/en/matches/927b8de7/Middlesbrough-Millwall-January-14-2023-Championship,,927b8de7
ENG-Championship,2223,2023-01-14 Preston North End-Norwich City,Championship,27,Sat,2023-01-14,15:00,Preston North End,0–4,Norwich City,11650,Deepdale Stadium,Steve Martin,/en/matches/7a7ca621/Preston-North-End-Norwich-City-January-14-2023-Championship,,7a7ca621
ENG-Championship,2223,2023-01-14 Reading-QPR,Championship,27,Sat,2023-01-14,15:00,Reading,2–2,QPR,14186,Select Car Leasing Stadium,Darren Bond,/en/matches/7969e868/Reading-Queens-Park-Rangers-January-14-2023-Championship,,7969e868
ENG-Championship,2223,2023-01-14 Rotherham United-Blackburn Rovers,Championship,27,Sat,2023-01-14,12:30,Rotherham United,4–0,Blackburn Rovers,10345,AESSEAL New York Stadium,Dean Whitestone,/en/matches/1c9c40a3/Rotherham-United-Blackburn-Rovers-January-14-2023-Championship,,1c9c40a3
ENG-Championship,2223,2023-01-14 Sheffield United-Stoke City,Championship,27,Sat,2023-01-14,15:00,Sheffield United,3–1,Stoke City,29644,Bramall Lane,Michael Salisbury,/en/matches/cd50d134/Sheffield-United-Stoke-City-January-14-2023-Championship,,cd50d134
ENG-Championship,2223,2023-01-14 Sunderland-Swansea City,Championship,27,Sat,2023-01-14,15:00,Sunderland,1–3,Swansea City,41030,Stadium of Light,Keith Stroud,/en/matches/9b965460/Sunderland-Swansea-City-January-14-2023-Championship,,9b965460
ENG-Championship,2223,2023-01-14 Watford-Blackpool,Championship,27,Sat,2023-01-14,15:00,Watford,2–0,Blackpool,19679,Vicarage Road Stadium,Gavin Ward,/en/matches/d7854a1c/Watford-Blackpool-January-14-2023-Championship,,d7854a1c
ENG-Championship,2223,2023-01-20 Burnley-West Brom,Championship,28,Fri,2023-01-20,20:00,Burnley,2–1,West Brom,19890,Turf Moor,Jarred Gillett,/en/matches/4b61b638/Burnley-West-Bromwich-Albion-January-20-2023-Championship,,4b61b638
ENG-Championship,2223,2023-01-20 Sheffield United-Hull City,Championship,28,Fri,2023-01-20,19:45,Sheffield United,1–0,Hull City,29271,Bramall Lane,Darren Bond,/en/matches/e10d18b8/Sheffield-United-Hull-City-January-20-2023-Championship,,e10d18b8
ENG-Championship,2223,2023-01-21 Birmingham City-Preston North End,Championship,28,Sat,2023-01-21,15:00,Birmingham City,1–2,Preston North End,1659,St Andrew's Trillion Trophy Stadium,Rebecca Welch,/en/matches/380257b2/Birmingham-City-Preston-North-End-January-21-2023-Championship,,380257b2
ENG-Championship,2223,2023-01-21 Bristol City-Blackburn Rovers,Championship,28,Sat,2023-01-21,15:00,Bristol City,1–1,Blackburn Rovers,19882,Ashton Gate Stadium,Tim Robinson,/en/matches/b7b4d362/Bristol-City-Blackburn-Rovers-January-21-2023-Championship,,b7b4d362
ENG-Championship,2223,2023-01-21 Cardiff City-Millwall,Championship,28,Sat,2023-01-21,15:00,Cardiff City,0–1,Millwall,18838,Cardiff City Stadium,Leigh Doughty,/en/matches/c4013000/Cardiff-City-Millwall-January-21-2023-Championship,,c4013000
ENG-Championship,2223,2023-01-21 Coventry City-Norwich City,Championship,28,Sat,2023-01-21,12:30,Coventry City,2–4,Norwich City,19877,Coventry Building Society Arena,Joshua Smith,/en/matches/5661744c/Coventry-City-Norwich-City-January-21-2023-Championship,,5661744c
ENG-Championship,2223,2023-01-21 QPR-Swansea City,Championship,28,Sat,2023-01-21,15:00,QPR,1–1,Swansea City,16110,Kiyan Prince Foundation Stadium,John Busby,/en/matches/871f2b5c/Queens-Park-Rangers-Swansea-City-January-21-2023-Championship,,871f2b5c
ENG-Championship,2223,2023-01-21 Stoke City-Reading,Championship,28,Sat,2023-01-21,15:00,Stoke City,4–0,Reading,19157,Bet365 Stadium,Gavin Ward,/en/matches/c78b4115/Stoke-City-Reading-January-21-2023-Championship,,c78b4115
ENG-Championship,2223,2023-01-21 Watford-Rotherham United,Championship,28,Sat,2023-01-21,15:00,Watford,1–1,Rotherham United,18911,Vicarage Road Stadium,David Webb,/en/matches/7f830bfe/Watford-Rotherham-United-January-21-2023-Championship,,7f830bfe
ENG-Championship,2223,2023-01-21 Wigan Athletic-Luton Town,Championship,28,Sat,2023-01-21,15:00,Wigan Athletic,0–2,Luton Town,11125,The DW Stadium,Andy Woolmer,/en/matches/77e01d74/Wigan-Athletic-Luton-Town-January-21-2023-Championship,,77e01d74
ENG-Championship,2223,2023-01-22 Sunderland-Middlesbrough,Championship,28,Sun,2023-01-22,12:00,Sunderland,2–0,Middlesbrough,42584,Stadium of Light,James Linington,/en/matches/d773bcc7/Sunderland-Middlesbrough-January-22-2023-Championship,,d773bcc7
ENG-Championship,2223,2023-01-28 Coventry City-Huddersfield Town,Championship,5,Sat,2023-01-28,15:00,Coventry City,2–0,Huddersfield Town,17557,Coventry Building Society Arena,Seb Stockbridge,/en/matches/954eaf4d/Coventry-City-Huddersfield-Town-January-28-2023-Championship,,954eaf4d
ENG-Championship,2223,2023-01-28 Hull City-QPR,Championship,29,Sat,2023-01-28,15:00,Hull City,3–0,QPR,16418,MKM Stadium,James Linington,/en/matches/0215c33c/Hull-City-Queens-Park-Rangers-January-28-2023-Championship,,0215c33c
ENG-Championship,2223,2023-01-28 Middlesbrough-Watford,Championship,29,Sat,2023-01-28,15:00,Middlesbrough,2–0,Watford,25469,Riverside Stadium,Darren Bond,/en/matches/a377f567/Middlesbrough-Watford-January-28-2023-Championship,,a377f567
ENG-Championship,2223,2023-01-31 Luton Town-Cardiff City,Championship,29,Tue,2023-01-31,19:45,Luton Town,1–0,Cardiff City,9031,Kenilworth Road Stadium,Geoff Eltringham,/en/matches/51ed84ee/Luton-Town-Cardiff-City-January-31-2023-Championship,,51ed84ee
ENG-Championship,2223,2023-02-03 West Brom-Coventry City,Championship,30,Fri,2023-02-03,20:00,West Brom,1–0,Coventry City,24719,The Hawthorns,Gavin Ward,/en/matches/0caab560/West-Bromwich-Albion-Coventry-City-February-3-2023-Championship,,0caab560
ENG-Championship,2223,2023-02-04 Huddersfield Town-QPR,Championship,30,Sat,2023-02-04,15:00,Huddersfield Town,1–1,QPR,17954,The John Smith's Stadium,Geoff Eltringham,/en/matches/813a062e/Huddersfield-Town-Queens-Park-Rangers-February-4-2023-Championship,,813a062e
ENG-Championship,2223,2023-02-04 Hull City-Cardiff City,Championship,30,Sat,2023-02-04,15:00,Hull City,1–0,Cardiff City,16584,MKM Stadium,David Webb,/en/matches/1af57f98/Hull-City-Cardiff-City-February-4-2023-Championship,,1af57f98
ENG-Championship,2223,2023-02-04 Luton Town-Stoke City,Championship,30,Sat,2023-02-04,15:00,Luton Town,1–0,Stoke City,10031,Kenilworth Road Stadium,Dean Whitestone,/en/matches/50eada8e/Luton-Town-Stoke-City-February-4-2023-Championship,,50eada8e
ENG-Championship,2223,2023-02-04 Middlesbrough-Blackpool,Championship,30,Sat,2023-02-04,15:00,Middlesbrough,3–0,Blackpool,26299,Riverside Stadium,Tim Robinson,/en/matches/0c90460d/Middlesbrough-Blackpool-February-4-2023-Championship,,0c90460d
ENG-Championship,2223,2023-02-04 Millwall-Sunderland,Championship,30,Sat,2023-02-04,15:00,Millwall,1–1,Sunderland,18524,The Den,Thomas Bramall,/en/matches/eefb9781/Millwall-Sunderland-February-4-2023-Championship,,eefb9781
ENG-Championship,2223,2023-02-04 Norwich City-Burnley,Championship,30,Sat,2023-02-04,12:30,Norwich City,0–3,Burnley,26536,Carrow Road,Keith Stroud,/en/matches/21dcc19c/Norwich-City-Burnley-February-4-2023-Championship,,21dcc19c
ENG-Championship,2223,2023-02-04 Preston North End-Bristol City,Championship,30,Sat,2023-02-04,15:00,Preston North End,1–2,Bristol City,14261,Deepdale Stadium,Leigh Doughty,/en/matches/c691e04a/Preston-North-End-Bristol-City-February-4-2023-Championship,,c691e04a
ENG-Championship,2223,2023-02-04 Reading-Watford,Championship,30,Sat,2023-02-04,15:00,Reading,2–2,Watford,13861,Select Car Leasing Stadium,Steve Martin,/en/matches/3856d902/Reading-Watford-February-4-2023-Championship,,3856d902
ENG-Championship,2223,2023-02-04 Rotherham United-Sheffield United,Championship,30,Sat,2023-02-04,12:30,Rotherham United,0–0,Sheffield United,11485,AESSEAL New York Stadium,Graham Scott,/en/matches/736d1de7/Rotherham-United-Sheffield-United-February-4-2023-Championship,,736d1de7
ENG-Championship,2223,2023-02-04 Swansea City-Birmingham City,Championship,30,Sat,2023-02-04,15:00,Swansea City,3–4,Birmingham City,17247,Swansea.com Stadium,Jeremy Simpson,/en/matches/1be68347/Swansea-City-Birmingham-City-February-4-2023-Championship,,1be68347
ENG-Championship,2223,2023-02-06 Blackburn Rovers-Wigan Athletic,Championship,30,Mon,2023-02-06,20:00,Blackburn Rovers,0–0,Wigan Athletic,14540,Ewood Park,Matt Donohue,/en/matches/f3c76636/Blackburn-Rovers-Wigan-Athletic-February-6-2023-Championship,,f3c76636
ENG-Championship,2223,2023-02-07 Blackpool-Huddersfield Town,Championship,28,Tue,2023-02-07,19:45,Blackpool,2–2,Huddersfield Town,11164,Bloomfield Road,Graham Scott,/en/matches/bee26e4b/Blackpool-Huddersfield-Town-February-7-2023-Championship,,bee26e4b
ENG-Championship,2223,2023-02-10 Birmingham City-West Brom,Championship,31,Fri,2023-02-10,20:00,Birmingham City,2–0,West Brom,17781,St Andrew's Trillion Trophy Stadium,James Linington,/en/matches/03c8fc76/Birmingham-City-West-Bromwich-Albion-February-10-2023-Championship,,03c8fc76
ENG-Championship,2223,2023-02-11 Blackpool-Rotherham United,Championship,31,Sat,2023-02-11,15:00,Blackpool,0–0,Rotherham United,12262,Bloomfield Road,Joshua Smith,/en/matches/4001fe71/Blackpool-Rotherham-United-February-11-2023-Championship,,4001fe71
ENG-Championship,2223,2023-02-11 Bristol City-Norwich City,Championship,31,Sat,2023-02-11,15:00,Bristol City,1–0,Norwich City,23757,Ashton Gate Stadium,Chris Kavanagh,/en/matches/50f2845b/Bristol-City-Norwich-City-February-11-2023-Championship,,50f2845b
ENG-Championship,2223,2023-02-11 Burnley-Preston North End,Championship,31,Sat,2023-02-11,15:00,Burnley,3–0,Preston North End,21528,Turf Moor,Darren Bond,/en/matches/d3cea2a9/Burnley-Preston-North-End-February-11-2023-Championship,,d3cea2a9
ENG-Championship,2223,2023-02-11 Cardiff City-Middlesbrough,Championship,31,Sat,2023-02-11,15:00,Cardiff City,1–3,Middlesbrough,19182,Cardiff City Stadium,John Busby,/en/matches/163a7131/Cardiff-City-Middlesbrough-February-11-2023-Championship,,163a7131
ENG-Championship,2223,2023-02-11 Coventry City-Luton Town,Championship,31,Sat,2023-02-11,15:00,Coventry City,1–1,Luton Town,20366,Coventry Building Society Arena,Steve Martin,/en/matches/a2320ac8/Coventry-City-Luton-Town-February-11-2023-Championship,,a2320ac8
ENG-Championship,2223,2023-02-11 QPR-Millwall,Championship,31,Sat,2023-02-11,15:00,QPR,1–2,Millwall,15335,Kiyan Prince Foundation Stadium,Dean Whitestone,/en/matches/204d9de0/Queens-Park-Rangers-Millwall-February-11-2023-Championship,,204d9de0
ENG-Championship,2223,2023-02-11 Sheffield United-Swansea City,Championship,31,Sat,2023-02-11,15:00,Sheffield United,3–0,Swansea City,27800,Bramall Lane,Matt Donohue,/en/matches/9fb471fb/Sheffield-United-Swansea-City-February-11-2023-Championship,,9fb471fb
ENG-Championship,2223,2023-02-11 Stoke City-Hull City,Championship,31,Sat,2023-02-11,15:00,Stoke City,0–0,Hull City,23970,Bet365 Stadium,Andy Woolmer,/en/matches/552e576a/Stoke-City-Hull-City-February-11-2023-Championship,,552e576a
ENG-Championship,2223,2023-02-11 Sunderland-Reading,Championship,31,Sat,2023-02-11,15:00,Sunderland,1–0,Reading,38046,Stadium of Light,David Coote,/en/matches/a8f7cc4c/Sunderland-Reading-February-11-2023-Championship,,a8f7cc4c
ENG-Championship,2223,2023-02-11 Watford-Blackburn Rovers,Championship,31,Sat,2023-02-11,15:00,Watford,1–1,Blackburn Rovers,19294,Vicarage Road Stadium,Jeremy Simpson,/en/matches/b60cdb53/Watford-Blackburn-Rovers-February-11-2023-Championship,,b60cdb53
ENG-Championship,2223,2023-02-11 Wigan Athletic-Huddersfield Town,Championship,31,Sat,2023-02-11,15:00,Wigan Athletic,1–0,Huddersfield Town,12268,The DW Stadium,Gavin Ward,/en/matches/996e744a/Wigan-Athletic-Huddersfield-Town-February-11-2023-Championship,,996e744a
ENG-Championship,2223,2023-02-14 Birmingham City-Cardiff City,Championship,32,Tue,2023-02-14,19:45,Birmingham City,0–2,Cardiff City,14369,St Andrew's Trillion Trophy Stadium,Gavin Ward,/en/matches/49534e33/Birmingham-City-Cardiff-City-February-14-2023-Championship,,49534e33
ENG-Championship,2223,2023-02-14 Burnley-Watford,Championship,32,Tue,2023-02-14,20:00,Burnley,1–1,Watford,18393,Turf Moor,Leigh Doughty,/en/matches/37880f5b/Burnley-Watford-February-14-2023-Championship,,37880f5b
ENG-Championship,2223,2023-02-14 Coventry City-Millwall,Championship,32,Tue,2023-02-14,19:45,Coventry City,1–0,Millwall,16446,Coventry Building Society Arena,Matt Donohue,/en/matches/7fb3191e/Coventry-City-Millwall-February-14-2023-Championship,,7fb3191e
ENG-Championship,2223,2023-02-14 Norwich City-Hull City,Championship,32,Tue,2023-02-14,19:45,Norwich City,3–1,Hull City,25767,Carrow Road,Dean Whitestone,/en/matches/1fa52f77/Norwich-City-Hull-City-February-14-2023-Championship,,1fa52f77
ENG-Championship,2223,2023-02-14 QPR-Sunderland,Championship,32,Tue,2023-02-14,19:45,QPR,0–3,Sunderland,14471,Kiyan Prince Foundation Stadium,Peter Bankes,/en/matches/a71fb516/Queens-Park-Rangers-Sunderland-February-14-2023-Championship,,a71fb516
ENG-Championship,2223,2023-02-14 Reading-Rotherham United,Championship,32,Tue,2023-02-14,20:00,Reading,2–1,Rotherham United,9492,Select Car Leasing Stadium,John Busby,/en/matches/ac764429/Reading-Rotherham-United-February-14-2023-Championship,,ac764429
ENG-Championship,2223,2023-02-15 Bristol City-Wigan Athletic,Championship,32,Wed,2023-02-15,19:45,Bristol City,1–1,Wigan Athletic,18766,Ashton Gate Stadium,Keith Stroud,/en/matches/c3d63615/Bristol-City-Wigan-Athletic-February-15-2023-Championship,,c3d63615
ENG-Championship,2223,2023-02-15 Preston North End-Luton Town,Championship,32,Wed,2023-02-15,19:45,Preston North End,1–1,Luton Town,13903,Deepdale Stadium,Joshua Smith,/en/matches/6556a146/Preston-North-End-Luton-Town-February-15-2023-Championship,,6556a146
ENG-Championship,2223,2023-02-15 Sheffield United-Middlesbrough,Championship,32,Wed,2023-02-15,20:00,Sheffield United,1–3,Middlesbrough,29084,Bramall Lane,Andre Marriner,/en/matches/1735b570/Sheffield-United-Middlesbrough-February-15-2023-Championship,,1735b570
ENG-Championship,2223,2023-02-15 Stoke City-Huddersfield Town,Championship,32,Wed,2023-02-15,19:45,Stoke City,3–0,Huddersfield Town,17700,Bet365 Stadium,James Linington,/en/matches/3e723056/Stoke-City-Huddersfield-Town-February-15-2023-Championship,,3e723056
ENG-Championship,2223,2023-02-15 Swansea City-Blackpool,Championship,32,Wed,2023-02-15,19:45,Swansea City,2–1,Blackpool,15345,Swansea.com Stadium,Geoff Eltringham,/en/matches/e393c1f8/Swansea-City-Blackpool-February-15-2023-Championship,,e393c1f8
ENG-Championship,2223,2023-02-15 West Brom-Blackburn Rovers,Championship,32,Wed,2023-02-15,20:00,West Brom,1–1,Blackburn Rovers,21840,The Hawthorns,David Webb,/en/matches/63515489/West-Bromwich-Albion-Blackburn-Rovers-February-15-2023-Championship,,63515489
ENG-Championship,2223,2023-02-17 Cardiff City-Reading,Championship,33,Fri,2023-02-17,20:00,Cardiff City,1–0,Reading,18879,Cardiff City Stadium,Darren Bond,/en/matches/6780d2d8/Cardiff-City-Reading-February-17-2023-Championship,,6780d2d8
ENG-Championship,2223,2023-02-18 Blackburn Rovers-Swansea City,Championship,33,Sat,2023-02-18,15:00,Blackburn Rovers,1–0,Swansea City,12584,Ewood Park,Thomas Bramall,/en/matches/cee54354/Blackburn-Rovers-Swansea-City-February-18-2023-Championship,,cee54354
ENG-Championship,2223,2023-02-18 Blackpool-Stoke City,Championship,33,Sat,2023-02-18,15:00,Blackpool,1–0,Stoke City,13238,Bloomfield Road,Matt Donohue,/en/matches/8195cffd/Blackpool-Stoke-City-February-18-2023-Championship,,8195cffd
ENG-Championship,2223,2023-02-18 Huddersfield Town-Birmingham City,Championship,33,Sat,2023-02-18,15:00,Huddersfield Town,2–1,Birmingham City,19564,The John Smith's Stadium,John Busby,/en/matches/52611126/Huddersfield-Town-Birmingham-City-February-18-2023-Championship,,52611126
ENG-Championship,2223,2023-02-18 Hull City-Preston North End,Championship,33,Sat,2023-02-18,15:00,Hull City,0–0,Preston North End,17776,MKM Stadium,Samuel Allison,/en/matches/d6608133/Hull-City-Preston-North-End-February-18-2023-Championship,,d6608133
ENG-Championship,2223,2023-02-18 Luton Town-Burnley,Championship,33,Sat,2023-02-18,15:00,Luton Town,0–1,Burnley,10066,Kenilworth Road Stadium,Jeremy Simpson,/en/matches/b33214ec/Luton-Town-Burnley-February-18-2023-Championship,,b33214ec
ENG-Championship,2223,2023-02-18 Middlesbrough-QPR,Championship,33,Sat,2023-02-18,15:00,Middlesbrough,3–1,QPR,27456,Riverside Stadium,David Webb,/en/matches/596442a6/Middlesbrough-Queens-Park-Rangers-February-18-2023-Championship,,596442a6
ENG-Championship,2223,2023-02-18 Millwall-Sheffield United,Championship,33,Sat,2023-02-18,12:30,Millwall,3–2,Sheffield United,15571,The Den,Steve Martin,/en/matches/fce891d4/Millwall-Sheffield-United-February-18-2023-Championship,,fce891d4
ENG-Championship,2223,2023-02-18 Rotherham United-Coventry City,Championship,33,Sat,2023-02-18,15:00,Rotherham United,0–2,Coventry City,10865,AESSEAL New York Stadium,Keith Stroud,/en/matches/e508ee4c/Rotherham-United-Coventry-City-February-18-2023-Championship,,e508ee4c
ENG-Championship,2223,2023-02-18 Sunderland-Bristol City,Championship,33,Sat,2023-02-18,15:00,Sunderland,1–1,Bristol City,38682,Stadium of Light,Gavin Ward,/en/matches/bd1c11ec/Sunderland-Bristol-City-February-18-2023-Championship,,bd1c11ec
ENG-Championship,2223,2023-02-18 Wigan Athletic-Norwich City,Championship,33,Sat,2023-02-18,15:00,Wigan Athletic,0–0,Norwich City,11603,The DW Stadium,Geoff Eltringham,/en/matches/f596b197/Wigan-Athletic-Norwich-City-February-18-2023-Championship,,f596b197
ENG-Championship,2223,2023-02-20 Watford-West Brom,Championship,33,Mon,2023-02-20,20:00,Watford,3–2,West Brom,18634,Vicarage Road Stadium,Tim Robinson,/en/matches/9ad0e307/Watford-West-Bromwich-Albion-February-20-2023-Championship,,9ad0e307
ENG-Championship,2223,2023-02-21 Blackburn Rovers-Blackpool,Championship,29,Tue,2023-02-21,19:45,Blackburn Rovers,1–0,Blackpool,14483,Ewood Park,Dean Whitestone,/en/matches/73d428bf/Blackburn-Rovers-Blackpool-February-21-2023-Championship,,73d428bf
ENG-Championship,2223,2023-02-21 Millwall-Burnley,Championship,29,Tue,2023-02-21,19:45,Millwall,1–1,Burnley,13542,The Den,James Linington,/en/matches/bda9839f/Millwall-Burnley-February-21-2023-Championship,,bda9839f
ENG-Championship,2223,2023-02-21 Norwich City-Birmingham City,Championship,29,Tue,2023-02-21,19:45,Norwich City,3–1,Birmingham City,25657,Carrow Road,Jarred Gillett,/en/matches/5cf91ed5/Norwich-City-Birmingham-City-February-21-2023-Championship,,5cf91ed5
ENG-Championship,2223,2023-02-21 Rotherham United-Sunderland,Championship,29,Tue,2023-02-21,19:45,Rotherham United,2–1,Sunderland,10522,AESSEAL New York Stadium,Chris Kavanagh,/en/matches/177cc36e/Rotherham-United-Sunderland-February-21-2023-Championship,,177cc36e
ENG-Championship,2223,2023-02-21 Swansea City-Stoke City,Championship,29,Tue,2023-02-21,19:45,Swansea City,1–3,Stoke City,15817,Swansea.com Stadium,Andy Woolmer,/en/matches/d715a009/Swansea-City-Stoke-City-February-21-2023-Championship,,d715a009
ENG-Championship,2223,2023-02-25 Birmingham City-Luton Town,Championship,34,Sat,2023-02-25,15:00,Birmingham City,0–1,Luton Town,16866,St Andrew's Trillion Trophy Stadium,David Webb,/en/matches/0f28b046/Birmingham-City-Luton-Town-February-25-2023-Championship,,0f28b046
ENG-Championship,2223,2023-02-25 Bristol City-Hull City,Championship,34,Sat,2023-02-25,15:00,Bristol City,1–0,Hull City,20333,Ashton Gate Stadium,Samuel Barrott,/en/matches/2b5d7399/Bristol-City-Hull-City-February-25-2023-Championship,,2b5d7399
ENG-Championship,2223,2023-02-25 Burnley-Huddersfield Town,Championship,34,Sat,2023-02-25,15:00,Burnley,4–0,Huddersfield Town,20711,Turf Moor,Matt Donohue,/en/matches/854a989e/Burnley-Huddersfield-Town-February-25-2023-Championship,,854a989e
ENG-Championship,2223,2023-02-25 Coventry City-Sunderland,Championship,34,Sat,2023-02-25,12:30,Coventry City,2–1,Sunderland,21437,Coventry Building Society Arena,Dean Whitestone,/en/matches/db31c00d/Coventry-City-Sunderland-February-25-2023-Championship,,db31c00d
ENG-Championship,2223,2023-02-25 Norwich City-Cardiff City,Championship,34,Sat,2023-02-25,15:00,Norwich City,2–0,Cardiff City,25417,Carrow Road,James Linington,/en/matches/0bcb9ced/Norwich-City-Cardiff-City-February-25-2023-Championship,,0bcb9ced
ENG-Championship,2223,2023-02-25 Preston North End-Wigan Athletic,Championship,34,Sat,2023-02-25,15:00,Preston North End,2–1,Wigan Athletic,17842,Deepdale Stadium,Thomas Bramall,/en/matches/4ebb9937/Preston-North-End-Wigan-Athletic-February-25-2023-Championship,,4ebb9937
ENG-Championship,2223,2023-02-25 QPR-Blackburn Rovers,Championship,34,Sat,2023-02-25,15:00,QPR,1–3,Blackburn Rovers,15715,Kiyan Prince Foundation Stadium,Leigh Doughty,/en/matches/430390f3/Queens-Park-Rangers-Blackburn-Rovers-February-25-2023-Championship,,430390f3
ENG-Championship,2223,2023-02-25 Reading-Blackpool,Championship,34,Sat,2023-02-25,15:00,Reading,3–1,Blackpool,17013,Select Car Leasing Stadium,John Brooks,/en/matches/46d7e482/Reading-Blackpool-February-25-2023-Championship,,46d7e482
ENG-Championship,2223,2023-02-25 Sheffield United-Watford,Championship,34,Sat,2023-02-25,15:00,Sheffield United,1–0,Watford,29132,Bramall Lane,Keith Stroud,/en/matches/8fc8b1f3/Sheffield-United-Watford-February-25-2023-Championship,,8fc8b1f3
ENG-Championship,2223,2023-02-25 Stoke City-Millwall,Championship,34,Sat,2023-02-25,15:00,Stoke City,0–1,Millwall,19773,Bet365 Stadium,Tim Robinson,/en/matches/92fea05d/Stoke-City-Millwall-February-25-2023-Championship,,92fea05d
ENG-Championship,2223,2023-02-25 West Brom-Middlesbrough,Championship,34,Sat,2023-02-25,15:00,West Brom,2–0,Middlesbrough,25204,The Hawthorns,Darren Bond,/en/matches/00b132eb/West-Bromwich-Albion-Middlesbrough-February-25-2023-Championship,,00b132eb
ENG-Championship,2223,2023-02-27 Swansea City-Rotherham United,Championship,34,Mon,2023-02-27,20:00,Swansea City,1–1,Rotherham United,15144,Swansea.com Stadium,Gavin Ward,/en/matches/d2f828bc/Swansea-City-Rotherham-United-February-27-2023-Championship,,d2f828bc
ENG-Championship,2223,2023-02-28 Luton Town-Millwall,Championship,23,Tue,2023-02-28,20:00,Luton Town,2–2,Millwall,10060,Kenilworth Road Stadium,Geoff Eltringham,/en/matches/9a750781/Luton-Town-Millwall-February-28-2023-Championship,,9a750781
ENG-Championship,2223,2023-02-28 Preston North End-Coventry City,Championship,29,Tue,2023-02-28,19:45,Preston North End,0–0,Coventry City,13891,Deepdale Stadium,John Busby,/en/matches/72ed19fb/Preston-North-End-Coventry-City-February-28-2023-Championship,,72ed19fb
ENG-Championship,2223,2023-03-03 Hull City-West Brom,Championship,35,Fri,2023-03-03,20:00,Hull City,2–0,West Brom,17021,MKM Stadium,James Linington,/en/matches/648d1ef2/Hull-City-West-Bromwich-Albion-March-3-2023-Championship,,648d1ef2
ENG-Championship,2223,2023-03-04 Blackburn Rovers-Sheffield United,Championship,35,Sat,2023-03-04,12:30,Blackburn Rovers,1–0,Sheffield United,16464,Ewood Park,Joshua Smith,/en/matches/4b1cd75a/Blackburn-Rovers-Sheffield-United-March-4-2023-Championship,,4b1cd75a
ENG-Championship,2223,2023-03-04 Blackpool-Burnley,Championship,35,Sat,2023-03-04,15:00,Blackpool,0–0,Burnley,14134,Bloomfield Road,Thomas Bramall,/en/matches/f84483f2/Blackpool-Burnley-March-4-2023-Championship,,f84483f2
ENG-Championship,2223,2023-03-04 Cardiff City-Bristol City,Championship,35,Sat,2023-03-04,12:30,Cardiff City,2–0,Bristol City,22156,Cardiff City Stadium,Matt Donohue,/en/matches/85e42697/Cardiff-City-Bristol-City-March-4-2023-Championship,,85e42697
ENG-Championship,2223,2023-03-04 Huddersfield Town-Coventry City,Championship,35,Sat,2023-03-04,15:00,Huddersfield Town,0–4,Coventry City,19958,The John Smith's Stadium,David Webb,/en/matches/2ecfdbac/Huddersfield-Town-Coventry-City-March-4-2023-Championship,,2ecfdbac
ENG-Championship,2223,2023-03-04 Luton Town-Swansea City,Championship,35,Sat,2023-03-04,15:00,Luton Town,1–0,Swansea City,10072,Kenilworth Road Stadium,Dean Whitestone,/en/matches/d3d343bd/Luton-Town-Swansea-City-March-4-2023-Championship,,d3d343bd
ENG-Championship,2223,2023-03-04 Middlesbrough-Reading,Championship,35,Sat,2023-03-04,15:00,Middlesbrough,5–0,Reading,26823,Riverside Stadium,Keith Stroud,/en/matches/fa38d5c0/Middlesbrough-Reading-March-4-2023-Championship,,fa38d5c0
