league,season,game,round,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id
ENG-Championship,2324,2024-03-01 West Brom-Coventry City,Championship,35,Fri,2024-03-01,20:00,West Brom,2–1,Coventry City,24839,The Hawthorns,Lewis Smith,/en/matches/4db419ee/West-Bromwich-Albion-Coventry-City-March-1-2024-Championship,,4db419ee
ENG-Championship,2324,2024-03-02 Birmingham City-Southampton,Championship,35,Sat,2024-03-02,15:00,Birmingham City,3–4,Southampton,21611,St. Andrew's @ Knighthead Park,James Bell,/en/matches/7cc46fc3/Birmingham-City-Southampton-March-2-2024-Championship,,7cc46fc3
ENG-Championship,2324,2024-03-02 Bristol City-Cardiff City,Championship,35,Sat,2024-03-02,12:30,Bristol City,0–1,Cardiff City,24035,Ashton Gate Stadium,Samuel Allison,/en/matches/75c35e79/Bristol-City-Cardiff-City-March-2-2024-Championship,,75c35e79
ENG-Championship,2324,2024-03-02 Huddersfield Town-Leeds United,Championship,35,Sat,2024-03-02,12:30,Huddersfield Town,1–1,Leeds United,22351,The John Smith's Stadium,Andrew Kitchen,/en/matches/3ba0560a/Huddersfield-Town-Leeds-United-March-2-2024-Championship,,3ba0560a
ENG-Championship,2324,2024-03-02 Leicester City-QPR,Championship,35,Sat,2024-03-02,15:00,Leicester City,1–2,QPR,31439,King Power Stadium,Andrew Davies,/en/matches/ab2ff3b6/Leicester-City-Queens-Park-Rangers-March-2-2024-Championship,,ab2ff3b6
ENG-Championship,2324,2024-03-02 Millwall-Watford,Championship,35,Sat,2024-03-02,15:00,Millwall,1–0,Watford,17847,The Den,Gavin Ward,/en/matches/0a752645/Millwall-Watford-March-2-2024-Championship,,0a752645
ENG-Championship,2324,2024-03-02 Norwich City-Sunderland,Championship,35,Sat,2024-03-02,15:00,Norwich City,1–0,Sunderland,26668,Carrow Road,Thomas Kirk,/en/matches/90355075/Norwich-City-Sunderland-March-2-2024-Championship,,90355075
ENG-Championship,2324,2024-03-02 Plymouth Argyle-Ipswich Town,Championship,35,Sat,2024-03-02,15:00,Plymouth Argyle,0–2,Ipswich Town,16871,Home Park,Joshua Smith,/en/matches/9ba0b2e5/Plymouth-Argyle-Ipswich-Town-March-2-2024-Championship,,9ba0b2e5
ENG-Championship,2324,2024-03-02 Preston North End-Hull City,Championship,35,Sat,2024-03-02,15:00,Preston North End,0–0,Hull City,16997,Deepdale Stadium,Thomas Bramall,/en/matches/de9845ea/Preston-North-End-Hull-City-March-2-2024-Championship,,de9845ea
ENG-Championship,2324,2024-03-02 Rotherham United-Sheffield Weds,Championship,35,Sat,2024-03-02,15:00,Rotherham United,0–1,Sheffield Weds,11541,AESSEAL New York Stadium,David Webb,/en/matches/d3a81341/Rotherham-United-Sheffield-Wednesday-March-2-2024-Championship,,d3a81341
ENG-Championship,2324,2024-03-02 Stoke City-Middlesbrough,Championship,35,Sat,2024-03-02,15:00,Stoke City,2–0,Middlesbrough,21673,Bet365 Stadium,John Busby,/en/matches/0daaa0b8/Stoke-City-Middlesbrough-March-2-2024-Championship,,0daaa0b8
ENG-Championship,2324,2024-03-02 Swansea City-Blackburn Rovers,Championship,35,Sat,2024-03-02,15:00,Swansea City,2–1,Blackburn Rovers,15369,Swansea.com Stadium,Rebecca Welch,/en/matches/5d2085e4/Swansea-City-Blackburn-Rovers-March-2-2024-Championship,,5d2085e4
ENG-Championship,2324,2024-03-05 Blackburn Rovers-Millwall,Championship,36,Tue,2024-03-05,19:45,Blackburn Rovers,1–1,Millwall,11711,Ewood Park,Jeremy Simpson,/en/matches/fea44b41/Blackburn-Rovers-Millwall-March-5-2024-Championship,,fea44b41
ENG-Championship,2324,2024-03-05 Coventry City-Rotherham United,Championship,36,Tue,2024-03-05,19:45,Coventry City,5–0,Rotherham United,22092,Coventry Building Society Arena,John Busby,/en/matches/24c5f8b9/Coventry-City-Rotherham-United-March-5-2024-Championship,,24c5f8b9
ENG-Championship,2324,2024-03-05 Hull City-Birmingham City,Championship,36,Tue,2024-03-05,19:45,Hull City,1–1,Birmingham City,20398,MKM Stadium,Keith Stroud,/en/matches/449c33e6/Hull-City-Birmingham-City-March-5-2024-Championship,,449c33e6
ENG-Championship,2324,2024-03-05 Ipswich Town-Bristol City,Championship,36,Tue,2024-03-05,20:00,Ipswich Town,3–2,Bristol City,28001,Portman Road Stadium,David Webb,/en/matches/94a92334/Ipswich-Town-Bristol-City-March-5-2024-Championship,,94a92334
ENG-Championship,2324,2024-03-05 Leeds United-Stoke City,Championship,36,Tue,2024-03-05,19:45,Leeds United,1–0,Stoke City,36118,Elland Road,Oliver Langford,/en/matches/b38c790a/Leeds-United-Stoke-City-March-5-2024-Championship,,b38c790a
ENG-Championship,2324,2024-03-05 Sheffield Weds-Plymouth Argyle,Championship,36,Tue,2024-03-05,19:45,Sheffield Weds,1–0,Plymouth Argyle,23037,Hillsborough Stadium,Stephen Martin,/en/matches/d2f7c28e/Sheffield-Wednesday-Plymouth-Argyle-March-5-2024-Championship,,d2f7c28e
ENG-Championship,2324,2024-03-05 Sunderland-Leicester City,Championship,36,Tue,2024-03-05,19:45,Sunderland,0–1,Leicester City,40293,Stadium of Light,Sunny Gill,/en/matches/f4cf1c04/Sunderland-Leicester-City-March-5-2024-Championship,,f4cf1c04
ENG-Championship,2324,2024-03-06 Cardiff City-Huddersfield Town,Championship,36,Wed,2024-03-06,19:45,Cardiff City,1–0,Huddersfield Town,17243,Cardiff City Stadium,Matt Donohue,/en/matches/65d3f84f/Cardiff-City-Huddersfield-Town-March-6-2024-Championship,,65d3f84f
ENG-Championship,2324,2024-03-06 Middlesbrough-Norwich City,Championship,36,Wed,2024-03-06,19:45,Middlesbrough,3–1,Norwich City,23545,Riverside Stadium,Robert Madley,/en/matches/791174e0/Middlesbrough-Norwich-City-March-6-2024-Championship,,791174e0
ENG-Championship,2324,2024-03-06 QPR-West Brom,Championship,36,Wed,2024-03-06,20:00,QPR,2–2,West Brom,16818,MATRADE Loftus Road Stadium,Geoff Eltringham,/en/matches/12e19b52/Queens-Park-Rangers-West-Bromwich-Albion-March-6-2024-Championship,,12e19b52
ENG-Championship,2324,2024-03-06 Watford-Swansea City,Championship,36,Wed,2024-03-06,19:45,Watford,1–1,Swansea City,16440,Vicarage Road Stadium,Tom Nield,/en/matches/0497271e/Watford-Swansea-City-March-6-2024-Championship,,0497271e
ENG-Championship,2324,2024-03-08 Sheffield Weds-Leeds United,Championship,37,Fri,2024-03-08,20:00,Sheffield Weds,0–2,Leeds United,30032,Hillsborough Stadium,Samuel Allison,/en/matches/153f4f22/Sheffield-Wednesday-Leeds-United-March-8-2024-Championship,,153f4f22
ENG-Championship,2324,2024-03-09 Blackburn Rovers-Plymouth Argyle,Championship,37,Sat,2024-03-09,15:00,Blackburn Rovers,1–1,Plymouth Argyle,14108,Ewood Park,Andrew Kitchen,/en/matches/72f62336/Blackburn-Rovers-Plymouth-Argyle-March-9-2024-Championship,,72f62336
ENG-Championship,2324,2024-03-09 Cardiff City-Ipswich Town,Championship,37,Sat,2024-03-09,12:30,Cardiff City,2–1,Ipswich Town,21771,Cardiff City Stadium,Oliver Langford,/en/matches/944df765/Cardiff-City-Ipswich-Town-March-9-2024-Championship,,944df765
ENG-Championship,2324,2024-03-09 Hull City-Leicester City,Championship,37,Sat,2024-03-09,15:00,Hull City,2–2,Leicester City,24605,MKM Stadium,Samuel Barrott,/en/matches/e4fdec2a/Hull-City-Leicester-City-March-9-2024-Championship,,e4fdec2a
ENG-Championship,2324,2024-03-09 Millwall-Birmingham City,Championship,37,Sat,2024-03-09,15:00,Millwall,1–0,Birmingham City,17008,The Den,Darren Bond,/en/matches/dec9d694/Millwall-Birmingham-City-March-9-2024-Championship,,dec9d694
ENG-Championship,2324,2024-03-09 Norwich City-Rotherham United,Championship,37,Sat,2024-03-09,15:00,Norwich City,5–0,Rotherham United,26111,Carrow Road,Charles Breakspear,/en/matches/1dc5d9e4/Norwich-City-Rotherham-United-March-9-2024-Championship,,1dc5d9e4
ENG-Championship,2324,2024-03-09 Preston North End-Stoke City,Championship,37,Sat,2024-03-09,15:00,Preston North End,1–2,Stoke City,17253,Deepdale Stadium,Joshua Smith,/en/matches/365e01ef/Preston-North-End-Stoke-City-March-9-2024-Championship,,365e01ef
ENG-Championship,2324,2024-03-09 QPR-Middlesbrough,Championship,37,Sat,2024-03-09,15:00,QPR,0–2,Middlesbrough,16689,MATRADE Loftus Road Stadium,Leigh Doughty,/en/matches/986ef038/Queens-Park-Rangers-Middlesbrough-March-9-2024-Championship,,986ef038
ENG-Championship,2324,2024-03-09 Southampton-Sunderland,Championship,37,Sat,2024-03-09,15:00,Southampton,4–2,Sunderland,30869,St. Mary's Stadium,Stuart Attwell,/en/matches/57c459c7/Southampton-Sunderland-March-9-2024-Championship,,57c459c7
ENG-Championship,2324,2024-03-09 Watford-Coventry City,Championship,37,Sat,2024-03-09,15:00,Watford,1–2,Coventry City,18907,Vicarage Road Stadium,Robert Madley,/en/matches/7d720470/Watford-Coventry-City-March-9-2024-Championship,,7d720470
ENG-Championship,2324,2024-03-10 Bristol City-Swansea City,Championship,37,Sun,2024-03-10,12:30,Bristol City,1–0,Swansea City,20995,Ashton Gate Stadium,Matt Donohue,/en/matches/912ad9bc/Bristol-City-Swansea-City-March-10-2024-Championship,,912ad9bc
ENG-Championship,2324,2024-03-10 Huddersfield Town-West Brom,Championship,37,Sun,2024-03-10,12:00,Huddersfield Town,1–4,West Brom,19383,The John Smith's Stadium,David Webb,/en/matches/1fcfe03c/Huddersfield-Town-West-Bromwich-Albion-March-10-2024-Championship,,1fcfe03c
ENG-Championship,2324,2024-03-12 Birmingham City-Middlesbrough,Championship,29,Tue,2024-03-12,19:45,Birmingham City,0–1,Middlesbrough,17829,St. Andrew's @ Knighthead Park,Andrew Davies,/en/matches/1547a75c/Birmingham-City-Middlesbrough-March-12-2024-Championship,,1547a75c
ENG-Championship,2324,2024-03-16 Birmingham City-Watford,Championship,38,Sat,2024-03-16,15:00,Birmingham City,0–1,Watford,21266,St. Andrew's @ Knighthead Park,Matt Donohue,/en/matches/afdbc1ff/Birmingham-City-Watford-March-16-2024-Championship,,afdbc1ff
ENG-Championship,2324,2024-03-16 Ipswich Town-Sheffield Weds,Championship,38,Sat,2024-03-16,15:00,Ipswich Town,6–0,Sheffield Weds,29325,Portman Road Stadium,Leigh Doughty,/en/matches/3b89385c/Ipswich-Town-Sheffield-Wednesday-March-16-2024-Championship,,3b89385c
ENG-Championship,2324,2024-03-16 Middlesbrough-Blackburn Rovers,Championship,38,Sat,2024-03-16,15:00,Middlesbrough,0–0,Blackburn Rovers,25554,Riverside Stadium,Keith Stroud,/en/matches/054d1565/Middlesbrough-Blackburn-Rovers-March-16-2024-Championship,,054d1565
ENG-Championship,2324,2024-03-16 Plymouth Argyle-Preston North End,Championship,38,Sat,2024-03-16,15:00,Plymouth Argyle,0–1,Preston North End,16646,Home Park,John Busby,/en/matches/6bba9d5d/Plymouth-Argyle-Preston-North-End-March-16-2024-Championship,,6bba9d5d
ENG-Championship,2324,2024-03-16 Rotherham United-Huddersfield Town,Championship,38,Sat,2024-03-16,15:00,Rotherham United,0–0,Huddersfield Town,11033,AESSEAL New York Stadium,Joshua Smith,/en/matches/162b5e59/Rotherham-United-Huddersfield-Town-March-16-2024-Championship,,162b5e59
ENG-Championship,2324,2024-03-16 Stoke City-Norwich City,Championship,38,Sat,2024-03-16,15:00,Stoke City,0–3,Norwich City,21887,Bet365 Stadium,Gavin Ward,/en/matches/59ce8948/Stoke-City-Norwich-City-March-16-2024-Championship,,59ce8948
ENG-Championship,2324,2024-03-16 Sunderland-QPR,Championship,38,Sat,2024-03-16,15:00,Sunderland,0–0,QPR,41478,Stadium of Light,Oliver Langford,/en/matches/f4ff16f6/Sunderland-Queens-Park-Rangers-March-16-2024-Championship,,f4ff16f6
ENG-Championship,2324,2024-03-16 Swansea City-Cardiff City,Championship,38,Sat,2024-03-16,12:30,Swansea City,2–0,Cardiff City,20005,Swansea.com Stadium,David Webb,/en/matches/42d8cd14/Swansea-City-Cardiff-City-March-16-2024-Championship,,42d8cd14
ENG-Championship,2324,2024-03-16 West Brom-Bristol City,Championship,38,Sat,2024-03-16,15:00,West Brom,2–0,Bristol City,25254,The Hawthorns,Tom Nield,/en/matches/f41d3300/West-Bromwich-Albion-Bristol-City-March-16-2024-Championship,,f41d3300
ENG-Championship,2324,2024-03-17 Leeds United-Millwall,Championship,38,Sun,2024-03-17,15:00,Leeds United,2–0,Millwall,34813,Elland Road,Stephen Martin,/en/matches/e87959ed/Leeds-United-Millwall-March-17-2024-Championship,,e87959ed
ENG-Championship,2324,2024-03-29 Blackburn Rovers-Ipswich Town,Championship,39,Fri,2024-03-29,17:30,Blackburn Rovers,0–1,Ipswich Town,18235,Ewood Park,Stuart Attwell,/en/matches/ae75c51d/Blackburn-Rovers-Ipswich-Town-March-29-2024-Championship,,ae75c51d
ENG-Championship,2324,2024-03-29 Bristol City-Leicester City,Championship,39,Fri,2024-03-29,12:30,Bristol City,1–0,Leicester City,25857,Ashton Gate Stadium,Andrew Kitchen,/en/matches/0571730b/Bristol-City-Leicester-City-March-29-2024-Championship,,0571730b
ENG-Championship,2324,2024-03-29 Cardiff City-Sunderland,Championship,39,Fri,2024-03-29,15:00,Cardiff City,0–2,Sunderland,22141,Cardiff City Stadium,Jeremy Simpson,/en/matches/37c41223/Cardiff-City-Sunderland-March-29-2024-Championship,,37c41223
ENG-Championship,2324,2024-03-29 Huddersfield Town-Coventry City,Championship,39,Fri,2024-03-29,15:00,Huddersfield Town,1–3,Coventry City,20530,The John Smith's Stadium,Adam Herczeg,/en/matches/66aedbad/Huddersfield-Town-Coventry-City-March-29-2024-Championship,,66aedbad
ENG-Championship,2324,2024-03-29 Hull City-Stoke City,Championship,39,Fri,2024-03-29,15:00,Hull City,0–2,Stoke City,24601,MKM Stadium,Graham Scott,/en/matches/18fab38c/Hull-City-Stoke-City-March-29-2024-Championship,,18fab38c
ENG-Championship,2324,2024-03-29 Millwall-West Brom,Championship,39,Fri,2024-03-29,13:00,Millwall,1–1,West Brom,17856,The Den,James Bell,/en/matches/dd5d4cca/Millwall-West-Bromwich-Albion-March-29-2024-Championship,,dd5d4cca
ENG-Championship,2324,2024-03-29 Norwich City-Plymouth Argyle,Championship,39,Fri,2024-03-29,15:00,Norwich City,2–1,Plymouth Argyle,26622,Carrow Road,James Linington,/en/matches/9f647412/Norwich-City-Plymouth-Argyle-March-29-2024-Championship,,9f647412
ENG-Championship,2324,2024-03-29 Preston North End-Rotherham United,Championship,39,Fri,2024-03-29,15:00,Preston North End,3–0,Rotherham United,15470,Deepdale Stadium,Stephen Martin,/en/matches/d335c631/Preston-North-End-Rotherham-United-March-29-2024-Championship,,d335c631
ENG-Championship,2324,2024-03-29 QPR-Birmingham City,Championship,39,Fri,2024-03-29,15:00,QPR,2–1,Birmingham City,17170,MATRADE Loftus Road Stadium,Joshua Smith,/en/matches/36050771/Queens-Park-Rangers-Birmingham-City-March-29-2024-Championship,,36050771
ENG-Championship,2324,2024-03-29 Sheffield Weds-Swansea City,Championship,39,Fri,2024-03-29,15:00,Sheffield Weds,1–1,Swansea City,28301,Hillsborough Stadium,Geoff Eltringham,/en/matches/2c9e2c62/Sheffield-Wednesday-Swansea-City-March-29-2024-Championship,,2c9e2c62
ENG-Championship,2324,2024-03-29 Southampton-Middlesbrough,Championship,39,Fri,2024-03-29,15:00,Southampton,1–1,Middlesbrough,30470,St. Mary's Stadium,Matt Donohue,/en/matches/141a7e8e/Southampton-Middlesbrough-March-29-2024-Championship,,141a7e8e
ENG-Championship,2324,2024-03-29 Watford-Leeds United,Championship,39,Fri,2024-03-29,20:00,Watford,2–2,Leeds United,20236,Vicarage Road Stadium,David Webb,/en/matches/ba84b7ad/Watford-Leeds-United-March-29-2024-Championship,,ba84b7ad
ENG-Championship,2324,2024-04-01 Birmingham City-Preston North End,Championship,40,Mon,2024-04-01,15:00,Birmingham City,1–0,Preston North End,24511,St. Andrew's @ Knighthead Park,Oliver Langford,/en/matches/9b193e8d/Birmingham-City-Preston-North-End-April-1-2024-Championship,,9b193e8d
ENG-Championship,2324,2024-04-01 Coventry City-Cardiff City,Championship,40,Mon,2024-04-01,15:00,Coventry City,1–2,Cardiff City,28529,Coventry Building Society Arena,Leigh Doughty,/en/matches/cf88ff31/Coventry-City-Cardiff-City-April-1-2024-Championship,,cf88ff31
ENG-Championship,2324,2024-04-01 Ipswich Town-Southampton,Championship,40,Mon,2024-04-01,17:30,Ipswich Town,3–2,Southampton,29393,Portman Road Stadium,Michael Salisbury,/en/matches/621ded9b/Ipswich-Town-Southampton-April-1-2024-Championship,,621ded9b
ENG-Championship,2324,2024-04-01 Leeds United-Hull City,Championship,40,Mon,2024-04-01,20:00,Leeds United,3–1,Hull City,36747,Elland Road,Joshua Smith,/en/matches/e669279a/Leeds-United-Hull-City-April-1-2024-Championship,,e669279a
ENG-Championship,2324,2024-04-01 Leicester City-Norwich City,Championship,40,Mon,2024-04-01,12:30,Leicester City,3–1,Norwich City,31825,King Power Stadium,Darren Bond,/en/matches/a6aa254b/Leicester-City-Norwich-City-April-1-2024-Championship,,a6aa254b
ENG-Championship,2324,2024-04-01 Middlesbrough-Sheffield Weds,Championship,40,Mon,2024-04-01,15:00,Middlesbrough,2–0,Sheffield Weds,27893,Riverside Stadium,Matt Donohue,/en/matches/48cd75bf/Middlesbrough-Sheffield-Wednesday-April-1-2024-Championship,,48cd75bf
ENG-Championship,2324,2024-04-01 Plymouth Argyle-Bristol City,Championship,40,Mon,2024-04-01,15:00,Plymouth Argyle,0–1,Bristol City,16866,Home Park,Keith Stroud,/en/matches/25912316/Plymouth-Argyle-Bristol-City-April-1-2024-Championship,,25912316
ENG-Championship,2324,2024-04-01 Rotherham United-Millwall,Championship,40,Mon,2024-04-01,15:00,Rotherham United,2–1,Millwall,9803,AESSEAL New York Stadium,Alex Chilowicz,/en/matches/5cecaa60/Rotherham-United-Millwall-April-1-2024-Championship,,5cecaa60
ENG-Championship,2324,2024-04-01 Stoke City-Huddersfield Town,Championship,40,Mon,2024-04-01,15:00,Stoke City,1–1,Huddersfield Town,23917,Bet365 Stadium,Rebecca Welch,/en/matches/02dd39c2/Stoke-City-Huddersfield-Town-April-1-2024-Championship,,02dd39c2
ENG-Championship,2324,2024-04-01 Sunderland-Blackburn Rovers,Championship,40,Mon,2024-04-01,15:00,Sunderland,1–5,Blackburn Rovers,42019,Stadium of Light,John Busby,/en/matches/874fbf11/Sunderland-Blackburn-Rovers-April-1-2024-Championship,,874fbf11
ENG-Championship,2324,2024-04-01 Swansea City-QPR,Championship,40,Mon,2024-04-01,15:00,Swansea City,0–1,QPR,19704,Swansea.com Stadium,Samuel Allison,/en/matches/1c7a906c/Swansea-City-Queens-Park-Rangers-April-1-2024-Championship,,1c7a906c
ENG-Championship,2324,2024-04-01 West Brom-Watford,Championship,40,Mon,2024-04-01,15:00,West Brom,2–2,Watford,24173,The Hawthorns,Gavin Ward,/en/matches/bf937c53/West-Bromwich-Albion-Watford-April-1-2024-Championship,,bf937c53
ENG-Championship,2324,2024-04-05 Rotherham United-Plymouth Argyle,Championship,41,Fri,2024-04-05,20:00,Rotherham United,0–1,Plymouth Argyle,9863,AESSEAL New York Stadium,Oliver Langford,/en/matches/37b55cd2/Rotherham-United-Plymouth-Argyle-April-5-2024-Championship,,37b55cd2
ENG-Championship,2324,2024-04-06 Blackburn Rovers-Southampton,Championship,41,Sat,2024-04-06,15:00,Blackburn Rovers,0–0,Southampton,15679,Ewood Park,Craig Pawson,/en/matches/b3a6a842/Blackburn-Rovers-Southampton-April-6-2024-Championship,,b3a6a842
ENG-Championship,2324,2024-04-06 Cardiff City-Hull City,Championship,41,Sat,2024-04-06,15:00,Cardiff City,1–3,Hull City,20688,Cardiff City Stadium,John Busby,/en/matches/8279c524/Cardiff-City-Hull-City-April-6-2024-Championship,,8279c524
ENG-Championship,2324,2024-04-06 Coventry City-Leeds United,Championship,41,Sat,2024-04-06,15:00,Coventry City,2–1,Leeds United,30232,Coventry Building Society Arena,Tom Nield,/en/matches/160c1cea/Coventry-City-Leeds-United-April-6-2024-Championship,,160c1cea
ENG-Championship,2324,2024-04-06 Huddersfield Town-Millwall,Championship,41,Sat,2024-04-06,15:00,Huddersfield Town,1–0,Millwall,18569,The John Smith's Stadium,James Linington,/en/matches/1e663015/Huddersfield-Town-Millwall-April-6-2024-Championship,,1e663015
ENG-Championship,2324,2024-04-06 Leicester City-Birmingham City,Championship,41,Sat,2024-04-06,15:00,Leicester City,2–1,Birmingham City,31825,King Power Stadium,David Webb,/en/matches/e3f830c0/Leicester-City-Birmingham-City-April-6-2024-Championship,,e3f830c0
ENG-Championship,2324,2024-04-06 Middlesbrough-Swansea City,Championship,41,Sat,2024-04-06,15:00,Middlesbrough,2–0,Swansea City,24780,Riverside Stadium,Rebecca Welch,/en/matches/6249ca13/Middlesbrough-Swansea-City-April-6-2024-Championship,,6249ca13
ENG-Championship,2324,2024-04-06 Norwich City-Ipswich Town,Championship,41,Sat,2024-04-06,12:30,Norwich City,1–0,Ipswich Town,27001,Carrow Road,Matt Donohue,/en/matches/59356263/Norwich-City-Ipswich-Town-April-6-2024-Championship,,59356263
ENG-Championship,2324,2024-04-06 QPR-Sheffield Weds,Championship,41,Sat,2024-04-06,15:00,QPR,0–2,Sheffield Weds,16579,MATRADE Loftus Road Stadium,Graham Scott,/en/matches/7e1dc963/Queens-Park-Rangers-Sheffield-Wednesday-April-6-2024-Championship,,7e1dc963
ENG-Championship,2324,2024-04-06 Stoke City-West Brom,Championship,41,Sat,2024-04-06,15:00,Stoke City,2–2,West Brom,22339,Bet365 Stadium,Andrew Kitchen,/en/matches/75003402/Stoke-City-West-Bromwich-Albion-April-6-2024-Championship,,75003402
ENG-Championship,2324,2024-04-06 Sunderland-Bristol City,Championship,41,Sat,2024-04-06,15:00,Sunderland,0–0,Bristol City,40298,Stadium of Light,Leigh Doughty,/en/matches/5c845674/Sunderland-Bristol-City-April-6-2024-Championship,,5c845674
ENG-Championship,2324,2024-04-06 Watford-Preston North End,Championship,41,Sat,2024-04-06,15:00,Watford,0–0,Preston North End,19374,Vicarage Road Stadium,James Bell,/en/matches/19140a42/Watford-Preston-North-End-April-6-2024-Championship,,19140a42
ENG-Championship,2324,2024-04-09 Leeds United-Sunderland,Championship,42,Tue,2024-04-09,20:00,Leeds United,0–0,Sunderland,36793,Elland Road,Tim Robinson,/en/matches/c4069757/Leeds-United-Sunderland-April-9-2024-Championship,,c4069757
ENG-Championship,2324,2024-04-09 Millwall-Leicester City,Championship,42,Tue,2024-04-09,19:45,Millwall,1–0,Leicester City,14889,The Den,Sunny Gill,/en/matches/b9af3662/Millwall-Leicester-City-April-9-2024-Championship,,b9af3662
ENG-Championship,2324,2024-04-09 Plymouth Argyle-QPR,Championship,42,Tue,2024-04-09,19:45,Plymouth Argyle,1–1,QPR,16928,Home Park,Jeremy Simpson,/en/matches/cd969a3a/Plymouth-Argyle-Queens-Park-Rangers-April-9-2024-Championship,,cd969a3a
ENG-Championship,2324,2024-04-09 Preston North End-Huddersfield Town,Championship,42,Tue,2024-04-09,19:45,Preston North End,4–1,Huddersfield Town,14698,Deepdale Stadium,Lewis Smith,/en/matches/5a912a43/Preston-North-End-Huddersfield-Town-April-9-2024-Championship,,5a912a43
ENG-Championship,2324,2024-04-09 Sheffield Weds-Norwich City,Championship,42,Tue,2024-04-09,19:45,Sheffield Weds,2–2,Norwich City,28516,Hillsborough Stadium,Chris Kavanagh,/en/matches/426437d4/Sheffield-Wednesday-Norwich-City-April-9-2024-Championship,,426437d4
ENG-Championship,2324,2024-04-09 Southampton-Coventry City,Championship,42,Tue,2024-04-09,19:45,Southampton,2–1,Coventry City,28564,St. Mary's Stadium,James Linington,/en/matches/5ac330c5/Southampton-Coventry-City-April-9-2024-Championship,,5ac330c5
ENG-Championship,2324,2024-04-10 Birmingham City-Cardiff City,Championship,42,Wed,2024-04-10,19:45,Birmingham City,0–1,Cardiff City,20894,St. Andrew's @ Knighthead Park,Samuel Allison,/en/matches/4fd821cd/Birmingham-City-Cardiff-City-April-10-2024-Championship,,4fd821cd
ENG-Championship,2324,2024-04-10 Bristol City-Blackburn Rovers,Championship,42,Wed,2024-04-10,19:45,Bristol City,5–0,Blackburn Rovers,19672,Ashton Gate Stadium,Robert Madley,/en/matches/f810c74e/Bristol-City-Blackburn-Rovers-April-10-2024-Championship,,f810c74e
ENG-Championship,2324,2024-04-10 Hull City-Middlesbrough,Championship,42,Wed,2024-04-10,20:00,Hull City,2–2,Middlesbrough,21934,MKM Stadium,Gavin Ward,/en/matches/1b7faf76/Hull-City-Middlesbrough-April-10-2024-Championship,,1b7faf76
ENG-Championship,2324,2024-04-10 Ipswich Town-Watford,Championship,42,Wed,2024-04-10,19:45,Ipswich Town,0–0,Watford,28589,Portman Road Stadium,Samuel Barrott,/en/matches/2a696866/Ipswich-Town-Watford-April-10-2024-Championship,,2a696866
ENG-Championship,2324,2024-04-10 Swansea City-Stoke City,Championship,42,Wed,2024-04-10,20:00,Swansea City,3–0,Stoke City,14692,Swansea.com Stadium,Keith Stroud,/en/matches/b1e2a1c5/Swansea-City-Stoke-City-April-10-2024-Championship,,b1e2a1c5
ENG-Championship,2324,2024-04-10 West Brom-Rotherham United,Championship,42,Wed,2024-04-10,20:00,West Brom,2–0,Rotherham United,22331,The Hawthorns,Geoff Eltringham,/en/matches/9dfa25a4/West-Bromwich-Albion-Rotherham-United-April-10-2024-Championship,,9dfa25a4
ENG-Championship,2324,2024-04-12 Plymouth Argyle-Leicester City,Championship,43,Fri,2024-04-12,20:00,Plymouth Argyle,1–0,Leicester City,16861,Home Park,Robert Jones,/en/matches/853208b2/Plymouth-Argyle-Leicester-City-April-12-2024-Championship,,853208b2
ENG-Championship,2324,2024-04-13 Birmingham City-Coventry City,Championship,43,Sat,2024-04-13,15:00,Birmingham City,3–0,Coventry City,26811,St. Andrew's @ Knighthead Park,Thomas Bramall,/en/matches/eecbb205/Birmingham-City-Coventry-City-April-13-2024-Championship,,eecbb205
ENG-Championship,2324,2024-04-13 Bristol City-Huddersfield Town,Championship,43,Sat,2024-04-13,15:00,Bristol City,1–1,Huddersfield Town,21003,Ashton Gate Stadium,Rebecca Welch,/en/matches/6f3a7737/Bristol-City-Huddersfield-Town-April-13-2024-Championship,,6f3a7737
ENG-Championship,2324,2024-04-13 Hull City-QPR,Championship,43,Sat,2024-04-13,15:00,Hull City,3–0,QPR,21225,MKM Stadium,Tom Nield,/en/matches/a0abaee2/Hull-City-Queens-Park-Rangers-April-13-2024-Championship,,a0abaee2
ENG-Championship,2324,2024-04-13 Ipswich Town-Middlesbrough,Championship,43,Sat,2024-04-13,15:00,Ipswich Town,1–1,Middlesbrough,28771,Portman Road Stadium,Samuel Allison,/en/matches/b81af9ba/Ipswich-Town-Middlesbrough-April-13-2024-Championship,,b81af9ba
ENG-Championship,2324,2024-04-13 Leeds United-Blackburn Rovers,Championship,43,Sat,2024-04-13,12:30,Leeds United,0–1,Blackburn Rovers,36518,Elland Road,James Bell,/en/matches/fb7cf1a0/Leeds-United-Blackburn-Rovers-April-13-2024-Championship,,fb7cf1a0
ENG-Championship,2324,2024-04-13 Millwall-Cardiff City,Championship,43,Sat,2024-04-13,15:00,Millwall,3–1,Cardiff City,17151,The Den,Will Finnie,/en/matches/c178c9b8/Millwall-Cardiff-City-April-13-2024-Championship,,c178c9b8
